,n_conflict,id,title,categories,article_lenght,views,refs_count,link_count,death,locations,end_date_clean,ongoing
1482,1482,51363135,Battle of al-Hasakah (2016),military conflict,20039,62855,38,55,27–40+ civilians killed,Al- Hasakah  Q311321,2016.0,False
1483,1483,51407035,Operation Euphrates Shield,military conflict,171060,88793,361,445,"{{flagicon image|Flag of Syrian Democratic Forces.svg}} 131+ killed ( {{small|SOHR and SDF claims}} ) <br> {{flagicon image|Flag of Syrian Democratic Forces.svg}} 425 killed, 37 captured ( {{small|Turkish claim}} ) <br> {{flagicon image|Flag_of_Syria.svg}} 30+ killed, 22 captured",Syria Turkey  border  Q3088996,2017.0,False
1484,1484,51439308,Dakota Access Pipeline protests,civil conflict,129707,857192,174,286,,Standing  Rock  Indian  Reservation  Q3028848,2017.0,False
1485,1485,51467906,2016 Hama offensive,military conflict,61741,144694,168,164,"27 civilians killed <small>(2 executed)</small> <br> 100,000 people displaced",Hama  Governorate  Q232355,2016.0,False
1486,1486,51489902,2016 Gabonese protests,civil conflict,8342,13346,15,22,,Libreville  Q3825,2016.0,False
1487,1487,51494541,Daraa Governorate campaign,military conflict,9219,35532,5,60,,Daraa  Governorate  Q1689560,2018.0,False
1488,1488,51499068,Western al-Bab offensive (September 2016),military conflict,15877,18176,30,66,"40 killed <small>(SOHR and SDF claim)</small> <br>One [[BMP-1]] and one [[T-72]] destroyed <br>30 killed <small>(ISIL claim)</small> |caus2| 58 killed, 7 vehicles destroyed <small>(SDF claim)</small>",Azaz  Q4118348,2016.0,False
1489,1489,51538647,2016 Niger Delta conflict,military conflict,30138,28561,58,102,,Niger  Delta  Q29412,2016.0,False
1490,1490,51567292,Battle of Camp Abubakar,military conflict,12832,21789,13,68,12 killed |caus2| 23 killed,Barira  Q212240,2000.0,False
1491,1491,51569955,Quneitra offensive (September 2016),military conflict,16467,27988,35,58,28 killed <small>(per the [[Syrian Observatory for Human Rights|SOHR]])</small> <br>54 killed <small>(per The Inside Source)</small> <br>70+ killed <small>(per the Army)</small> |caus2| 9 killed <small>(per the [[Syrian Observatory for Human Rights|SOHR]])</small> <br>dozens killed <small>(per The Inside Source)</small>,Quneitra  Governorate  Q219690,2016.0,False
1492,1492,51579654,"Go ahead, Catalan Republic",civil conflict,4589,10500,5,32,,Catalonia,2016.0,False
1493,1493,51582053,Battle of Tarinkot (2016),military conflict,4851,10888,7,20,13 policemen killed<br> 20 wounded |caus2| ~ 100 killed,Tarinkot  Q989293,2016.0,False
1494,1494,51583699,Eastern Qalamoun offensive (September–October 2016),military conflict,14922,13665,30,53,24 rebels killed <small>(ISIL claim)</small> ---- {{flagicon|Syria}} 1 [[Mikoyan-Gurevich MiG-23|MiG-23]] crashed |caus2| 23–62 killed <small>(rebel claim)</small>,Eastern  Qalamoun  Mountains|Rif  Dimashq  Governorate|Syria,2016.0,False
1495,1495,51593260,2000 Philippine campaign against the Moro Islamic Liberation Front,military conflict,14616,17195,12,87,"425 civilian casualties <br>755,000 - 1 million civilians displaced",Autonomous  Region  in  Muslim  Mindanao  Q13708,2000.0,False
1496,1496,51613463,Operation Valiancy,military conflict,5908,2418,2,50,2 killed |caus2| 130 killed,Talayan  Q212823,2000.0,False
1497,1497,51613998,Bersih 5 rally,civil conflict,16025,50937,42,56,,Jalan  Bangsar to  Dataran  Merdeka|Kuala  Lumpur br  Bersih  Convoy Kangar|Johor  Bahru|Kota  Bahru|Lumut|Malaysia Lumut|Sandakan and  Miri|Malaysia Miri,2016.0,False
1498,1498,51614742,Operation Audacity,military conflict,4154,1782,1,39,2 killed |caus2| 5 killed,Carmen  Q315144,2000.0,False
1499,1499,51623970,Jani Khel offensive,military conflict,9523,12419,9,36,"27–30 soldiers and policemen killed, many wounded <small>(government claim)</small><br>48 killed <small>(Taliban claim)</small> |caus2| 130 –320 killed <small>(government claim)</small>",Janikhel  District  Q3696213,2016.0,False
1500,1500,51640927,Northern al-Bab offensive (September 2016),military conflict,25773,17470,56,64,"8 rebels and 2 Turkish soldiers killed <small>(per Turkey & [[Syrian Observatory for Human Rights|SOHR]])</small> ~60 rebels and 2 Turkish soldiers killed, 1 Turkish tank destroyed <small>(ISIL claim)</small> |caus2| 45+ killed <small>(per Turkey)</small>",Al- Bab  District|Aleppo  Governorate|Syria,2016.0,False
1501,1501,51693510,Shooting of Keith Lamont Scott,"event, civil conflict",40375,299100,48,151,,Old  Concord  Road|Charlotte|North  Carolina|U S,2016.0,False
1502,1502,51715299,Aleppo offensive (September–October 2016),military conflict,74449,150857,170,106,573 civilians killed <small>(per the [[Syrian Observatory for Human Rights|SOHR]]; since 19 Sep.)</small> <br>497 civilians killed <small>(per the [[United Nations|UN]])</small>,Aleppo  Q41183,2016.0,False
1503,1503,51717172,Aleppo offensive (August–September 2016),military conflict,25761,20720,60,68,,Aleppo  Q41183,2016.0,False
1504,1504,51758676,Peasant rebellion of Sorokino,military conflict,4219,1395,0,32,,eastern  Altai  Krai sfnp Jusopova 2010 p 92,2010.0,False
1505,1505,51790746,Siege of Lamitan,military conflict,10734,7348,13,52,"several civilians killed and wounded,<br>thousands flee the fighting",Lamitan  Q1714,2001.0,False
1506,1506,51799624,2016 New Bilibid Prison riot,civil conflict,4317,5421,4,30,,New  Bilibid  Prison|Muntinlupa|Metro  Manila|Philippines,2016.0,False
1507,1507,51804742,India–Pakistan border skirmishes (2016–2018),military conflict,139627,31825,221,182,56–61 soldiers and 51 civilians killed <small>(Indian claim)</small> 86–90 soldiers killed <small>(Pakistani claim)</small> 1 soldier captured |caus2| 67 soldiers and 114–120 civilians killed <small>(Pakistani claim)</small> 240–242 soldiers killed <small>(Indian claim)</small>,Line  of  Control  Q1366583,2018.0,False
1508,1508,51834479,2001 Misuari rebellion,military conflict,6780,9107,7,43,100 - 160 combatants and civilians killed or wounded,began  in  Jolo|Sulu|Philippines,2001.0,False
1509,1509,51846074,2015 Indian counter-insurgency operation in Myanmar,military conflict,6120,97540,6,28,None |caus2| 158,India  Q668,2015.0,False
1510,1510,51847753,Battle of the Buliok Complex,military conflict,7177,4018,8,42,"7 civilians killed <br>41,000 residents displaced <br>3 - 100 evacuees died",Pagalungan  Q212707,2003.0,False
1511,1511,51853708,Battle of Kunduz (2016),military conflict,5259,13467,7,24,"200 civilian casualties <br>24,000 people displaced",Kunduz  Q108155,2016.0,False
1512,1512,51896152,2016 Dabiq offensive,military conflict,27358,38215,68,70,89+ rebels and 1 Turkish soldier killed |caus2| 183–210+ killed,Aleppo  Governorate  Q214064,2016.0,False
1513,1513,51903438,October 2016 Idlib Governorate clashes,military conflict,12337,29446,23,49,100–170 fighters killed on both sides,Idlib  Governorate  Q233218,2016.0,False
1514,1514,51922991,Eritrean–Ethiopian border conflict,military conflict,13093,59332,24,59,"650,000 displaced<br>Unknown civilians killed<br>Unknown civilians wounded<br>'''Second Afar Insurgency'''<br>5 civilians killed<br>23 civilians kidnapped<br>3 civilians wounded
----
'''Total'''<br>70,741–98,965+ killed",Eritrea  Q986,2018.0,False
1515,1515,52019122,Battle of Mosul (2016–2017),military conflict,636363,166343,1000,498,"6,340 civilians killed and 17,124 injured <small>(as of mid-March 2017, per observer Joel Wing)</small> <br />8,000+ civilians killed or injured <small>(as of 5 May 2017; per [[The Daily Telegraph|''The Telegraph'']])</small> <br>5,805 civilians killed <small>(19 Feb.–19 June 2017, by Iraqi/Coalition strikes, per [[Amnesty International|AI]])</small> <br>9,606–11,000 civilians killed <small>(per [[Associated Press|AP]])</small> <br>40,000 civilians killed <small>(per [[Asayish (Kurdistan Regional Government)|Asayish]])</small> <br /> 2,521+ civilians killed, 1,673 wounded <small>(per UN)</small> <br /> {{Flagicon|France}} 2 French journalists killed <br /> {{Flagicon|Iraq}} 47 Iraqi journalists killed, 55 wounded (per Federation of Arab Journalists) <br />
'''Displaced:'''<br />1,072,170 (per IOM) <br />920,000+ (per the UN and Iraq)",Erbil  Governorate  Q213189|Nineveh  Governorate  Q189352,2017.0,False
1516,1516,52024754,Agricultural Penitentiary of Monte Cristo riot,civil conflict,3155,8316,3,24,,Agricultural  Penitentiary  of  Monte  Cristo|Boa  Vista|Roraima Boa  Vista|Roraima|Brazil,2016.0,False
1517,1517,52040947,2016–18 West Libya clashes,military conflict,53471,5461,111,105,Unknown,Western  Libya,2016.0,False
1518,1518,52047926,Western al-Bab offensive (October–November 2016),military conflict,33827,25989,79,107,"85–90 rebels and 4 Turkish soldiers killed <small>(per SOHR, Inside Source and Turkey)</small> {{Ref label|killed|*}}",Azaz  Q4118348,2016.0,False
1519,1519,52048588,2016 U.S. Embassy protest in Manila,civil conflict,6047,3776,10,22,60 injured |caus2| About 30 arrested,Roxas  Boulevard in  front  of  the  US  Embassy|Ermita|Manila Ermita|Manila,2016.0,False
1520,1520,52062659,Battle of Kirkuk (2016),military conflict,8460,7312,12,46,"21 civilians killed, 265+ security forces members and civilians wounded overall",Kirkuk  Q173310,2016.0,False
1521,1521,52121616,Aleppo offensive (October–November 2016),military conflict,47682,126488,119,111,96–127 civilians killed,Aleppo  Q41183,2016.0,False
1522,1522,52128701,Fall of Manerplaw,military conflict,8866,4300,10,51,"9,000 –10,000 civilians [[Displaced person|displaced]]",Manerplaw  Q647311,1995.0,False
1523,1523,52157060,Khan al-Shih offensive (October–November 2016),military conflict,19747,19355,50,28,,Western  Ghouta|Rif  Dimashq  Governorate|Syria,2016.0,False
1524,1524,52203959,Raqqa campaign (2016–2017),military conflict,207833,48652,533,404,"2,385 civilians killed <br>200,000 civilians displaced",Al- Raqqah  Governorate  Q235563,2017.0,False
1525,1525,52250717,"2016 Portland, Oregon riots",civil conflict,11317,26421,17,56,,Portland|Oregon|U S,2016.0,False
1526,1526,52265488,Battle of al-Bab,military conflict,97482,327071,234,198,{{flagicon image|Flag of Syrian Democratic Forces.svg}} 46 killed ---- {{flagicon|Syria}} 13+ killed,al- Bab  Q310892,2017.0,False
1527,1527,52268540,2017 Women's March,civil conflict,128437,1414150,188,349,,Worldwide|with  flagship  march  in  Washington|D C,2017.0,False
1528,1528,52286370,Battle of Boz Qandahari,military conflict,13980,20466,10,67,"32 civilians killed, 46 injured <br><br>'''Total casualties''': 63+ killed, 60+ injured",Kunduz  Q108155,2016.0,False
1529,1529,52320383,Aleppo offensive (November–December 2016),military conflict,109289,469072,285,177,"614–990+ civilians killed <br /><small>(465 by government shelling and air-strikes, 149 by rebel shelling; per SOHR)</small>",Aleppo  Q41183,2016.0,False
1530,1530,52406479,November 2016 Butig clash,military conflict,6079,29318,7,32,"2,400 families displaced",Butig  Q273796,2016.0,False
1531,1531,52512286,2015 Bangladesh–Arakan Army border clash,military conflict,8825,18889,14,32,1 wounded |caus2| 8–20 wounded<br>1 arrested<br>2 horses killed,Bangladesh Myanmar  border  Q544772,2015.0,False
1532,1532,52518452,Operation Hammer Down,military conflict,2656,3657,1,14,5 killed<br />Dozens wounded |caus2| Approximately 120 killed<br />50 Wounded,Gambir  Jungle|Kunar  Province|Northeast  Afghanistan,2011.0,False
1533,1533,52522761,Palmyra offensive (December 2016),military conflict,46239,180580,109,101,"{{flagicon|Islamic State of Iraq and the Levant}} 149 killed <small>(per The Inside Source)</small> <br>630 killed <small>(pro-government claims)</small> |caus2| 100 killed, 200 wounded and 30 missing <small>(per the Army)</small> <br>182 killed <small>(per SOHR)</small> <br>352 killed, 22 captured <small>(pro-ISIL claim)</small>",Tadmur  District  Q4120562,2016.0,False
1534,1534,52569332,1996 Bangladesh coup d'état attempt,military conflict,6337,1757,7,29,0 |caus2| 0,,1996.0,False
1535,1535,52620082,December 2016 Polish protests,civil conflict,6665,10307,8,52,,flag Poland biggest  cities,2016.0,False
1536,1536,52643653,2016 Oakland riots,civil conflict,6400,8045,13,26,,Oakland|California|U S,2016.0,False
1537,1537,52663855,December 2016 Congolese protests,civil conflict,14582,36802,20,63,,Boma|Democratic  Republic  of  the  Congo Boma|Goma|Kinshasa|Lubumbashi|Matadi Pretoria|Brussels,2016.0,False
1538,1538,52681466,Battle of Svitlodarsk,military conflict,12136,23590,19,26,"9 killed, 35 wounded <small>(per Ukraine)</small> <br>10 killed, 20 wounded<br><small>(per LPR; 1st day)</small> |caus2| 18 killed, 38 wounded, 1 captured <small>(per Ukraine)</small><br>4 killed, 2 wounded <small>(per LPR; 1st day)</small>",Svitlodarsk  Q2493295,2016.0,False
1539,1539,52700953,Wadi Barada offensive (2016–17),military conflict,34711,14609,64,116,"21+ civilians killed, 23 wounded ( {{small|December 2016, January 2017}} ); <br>50,000 displaced",Wadi  Barada|al- Zabadani  District|Rif  Dimashq  Governorate|Syria,2017.0,False
1540,1540,52704076,Lutte pour le changement,civil conflict,7943,2228,10,48,,,2011.0,False
1541,1541,52715015,Kasese clashes,military conflict,10493,2132,16,37,"'''Total:'''<br>103 killed (official count) <br>156+ killed, 15 civilians missing ([[Human Rights Watch|HRW]] estimates)",Kasese  Q1232016,2016.0,False
1542,1542,52735392,Battle of Tell Abyad (2013),military conflict,8055,10110,8,52,Unknown |caus2| 25–34 killed,Tell  Abyad  Q1896205,2013.0,False
1543,1543,52796060,Syrian Desert campaign (December 2016–April 2017),military conflict,28110,16296,58,85,117 killed |caus2| 21+ killed,Syrian  Desert  Q339162,2017.0,False
1544,1544,52813294,2016–2018 United Kingdom rail strikes,civil conflict,68578,8712,172,138,,United  Kingdom,2016.0,False
1545,1545,52823905,ISIL-related terror attacks in France,military conflict,17469,19576,27,88,,France  Q142,2014.0,False
1546,1546,52831491,2017 Ivory Coast mutiny,military conflict,9670,8190,12,35,At least one civilian killed.,Ivory  Coast  Q1008,2017.0,False
1547,1547,52877147,2016–17 Gambian constitutional crisis,military conflict,58686,83220,107,225,"26,000–45,000 people displaced",The  Gambia  Q1005,2017.0,False
1548,1548,52882611,Deir ez-Zor offensive (January–February 2017),military conflict,21719,103025,50,54,Hundreds of civilians killed <small>(per SOHR)</small>,Deir  ez- Zor  Governorate  Q232387,2017.0,False
1549,1549,52885934,2016 Tunisian protests,civil conflict,2359,3061,3,17,40 injured |caus2| 59 injured,Kasserine|Tunis|Sidi  Bouzid|and  Gafsa,2016.0,False
1550,1550,52906091,Women's March on Portland,civil conflict,25272,10197,24,100,,Portland|Oregon|United  States,2017.0,False
1551,1551,52912897,2017 pro-jallikattu protests,civil conflict,66932,183952,140,164,,Tamil  Nadu|India,2017.0,False
1552,1552,52915580,ECOWAS military intervention in the Gambia,military conflict,27429,59189,55,105,"26,000–46,000 people displaced",The  Gambia  Q1005,2017.0,False
1553,1553,52919780,Siege of Deir ez-Zor (2014–17),military conflict,55382,97292,128,97,"329–500+ civilians killed, ~400 civilians kidnapped",Deir  ez- Zor  Q239097|Deir  ez- Zor  Governorate  Q232387,2017.0,False
1554,1554,52939930,Oromo conflict,military conflict,18176,36616,33,87,"1,600–8,900 killed overall",Oromia  Region  Q202107,2018.0,False
1555,1555,52942472,Women's March on Seattle,civil conflict,12801,12794,26,54,,Seattle|Washington  state Washington|United  States,2017.0,False
1556,1556,52958842,Special Status for Andhra Pradesh Protests,civil conflict,6118,63081,5,17,,Andhra  Pradesh|India,2017.0,False
1557,1557,52966258,Crisis in Venezuela,civil conflict,94930,138017,172,296,,Venezuela,2010.0,False
1558,1558,52966989,Idlib Governorate clashes (January–March 2017),military conflict,45301,17306,96,146,52 killed,Idlib  Governorate  Q233218,2017.0,False
1559,1559,52984443,March for Science,civil conflict,37653,211620,66,151,,Worldwide,2017.0,False
1560,1560,53040854,Tax March,civil conflict,52729,13126,108,224,,International,2017.0,False
1561,1561,53056518,Battle of Kulbiyow,military conflict,12223,8957,9,46,"Unknown {{efn|name|=|fn2|Locals said ""dozens"" of militants had been killed,|ref| name=""VOA""|{{cite web|url=http://www.voanews.com/a/al-shabab-captures-somali-military-base-kenya/3695116.html|title=Al-Shabab Captures Somali Military Base|publisher=[[Voice of America]]|author=Harun Maruf|date=27 January 2017}}|</ref>| while the KDF claimed that Al-Shabaab had lost 70 fighters.|ref| name=""one attack"" | One KDF corporal even claimed to have seen at least 200 dead insurgents at the base.|ref| name=""recounts""|}} while the KDF claimed that Al-Shabaab had lost 70 fighters. One KDF corporal even claimed to have seen at least 200 dead insurgents at the base. |caus2| {{flagicon|Kenya}} 40–67+ {{efn|name|=|fn3|The KDF initially claimed that only nine Kenyans had died during the fighting,|ref| name=""one attack"" | but later admitted that at least 21 soldiers had been killed and 44 wounded.|ref| name=""recounts""| On the other side, local residents estimated that around 40 Kenyans had been killed,|ref| name=""guardian"" | while around 50 dead soldiers could be seen in Al-Shabaab propaganda videos of the attack;|ref| name=""long"" | Al-Shabaab itself first claimed to have killed 51 soldiers,|ref| name=""one attack"" | though later raised this number to over 67.|ref| name=""long""}} KDF soldiers killed, several captured but later admitted that at least 21 soldiers had been killed and 44 wounded. On the other side, local residents estimated that around 40 Kenyans had been killed, while around 50 dead soldiers could be seen in Al-Shabaab propaganda videos of the attack; Al-Shabaab itself first claimed to have killed 51 soldiers, though later raised this number to over 67. <br> {{flagicon|Somalia}} Several killed",Kulbiyow|Somalia,2017.0,False
1562,1562,53068501,Battle of Avdiivka,military conflict,35270,59057,61,78,"14 civilians killed, 5 injured",Avdiivka  Q791673,2017.0,False
1563,1563,53074717,Raqqa campaign (2012–13),military conflict,12150,10465,12,97,At least 47 killed |caus2| At least 62 killed<br>300 prisoners,Al- Raqqah  Governorate  Q235563,2013.0,False
1564,1564,53116244,Battle of Janale (2015),military conflict,2784,2009,3,19,"{{flagicon image|Shabab.png}} Unknown |caus2| {{flagicon|Uganda}} 70 Ugandan soldiers killed (Al-Shabbab claim) <br>50 Uganda soldiers killed, another 50 missing (Western officials claim)",Janale  Q1682541,2015.0,False
1565,1565,53135590,2017 Military Police of Espírito Santo strike,military conflict,12067,7711,16,51,215 dead in total,Espírito  Santo  Q43233,2017.0,False
1566,1566,53141720,Battle of Kawmoora,military conflict,8452,2784,6,42,"'''Burmese claim:'''<br>131 killed<br>302 wounded<br>2 missing |caus2| '''Burmese claim:'''<br>212 killed<br>231 wounded
----
'''Karen claim:'''<br>10 killed<br>Few dozen wounded",Kawmoora|Kayin  State|Myanmar,1995.0,False
1567,1567,53149872,Kamwina Nsapu rebellion,military conflict,30867,68350,48,80,"'''Killed in total:''' {{circa}} 5,000 <small>(UN estimate by August 2018)</small>; 3,300+ <small>([[Catholic Church in the Democratic Republic of the Congo|Catholic Church]] estimate by June 2017)</small> <br>'''Displaced:''' 1.09 million internally, 35,000 to [[Angola]]",Kasaï- Central  Q6702952,2016.0,False
1568,1568,53150878,Qandala campaign,military conflict,13604,12821,14,58,"25,700+ displaced",Qandala  Q1668870,2016.0,False
1569,1569,53151856,Northern Rakhine State clashes,military conflict,132743,168281,265,316,+3000,Rakhine  State  Q233838,2016.0,False
1570,1570,53164060,Palmyra offensive (2017),military conflict,38046,124633,95,84,"{{flagicon|Syria}} 115 killed <br> {{flagicon|Russia}} 10+ killed |caus2| 283+ killed (per [[Syrian Observatory for Human Rights|SOHR]]) <br>1,000+ killed and wounded (per Russian [[Ministry of Defence (Russia)|MOD]])",Tadmur  District  Q4120562,2017.0,False
1571,1571,53164828,2017 Russian Air Force Al-Bab incident,military conflict,5752,11264,7,46,,al- Bab  Q310892,2017.0,False
1572,1572,53171918,Daraa offensive (February–June 2017),military conflict,39025,27856,78,100,12+ civilians killed,Daraa  Q238217,2017.0,False
1573,1573,53182781,2017 French riots,civil conflict,22970,25614,37,77,,France|primarily  in  Paris and  Seine- Saint- Denis,2017.0,False
1574,1574,53187215,Operation Ghazi,military conflict,10482,18770,14,70,"16 police officers killed,18+ injured |caus2| 100+ militants killed",Pakistan,2017.0,False
1575,1575,53263227,2017 Rinkeby riots,civil conflict,7100,32551,11,36,,Rinkeby|Stockholm|Sweden,2017.0,False
1576,1576,53272395,Operation Radd-ul-Fasaad,military conflict,18098,73651,28,101,"Unknown |caus2| 130+ militants killed 200+ surrendered 2,500+ suspects arrested",Pakistan,2017.0,False
1577,1577,53285609,2017 Anaheim protests,civil conflict,5030,804,5,25,,Anaheim|California|U S,2017.0,False
1578,1578,53294589,Southwestern Daraa offensive (February 2017),military conflict,15968,8528,31,37,9 civilians killed,Southwestern  Daraa  Governorate|Syria,2017.0,False
1579,1579,53300739,Qaboun offensive (2017),military conflict,40556,37414,90,99,93+ civilians killed and 100+ wounded <small>(per FSA)</small>,Qaboun  Q4703046,2017.0,False
1580,1580,53318368,2017 Philippine jeepney drivers' strike,civil conflict,5308,4544,6,54,,Philippines,2017.0,False
1581,1581,53368321,2013 Dera Ismail Khan prison attack,military conflict,4482,1866,6,28,4 killed and 7 injured |caus2| 5 killed,Central  Jail  Dera  Ismail  Khan|Dera  Ismail  Khan|Khyber  Pakhtunkhwa|Pakistan,2013.0,False
1582,1582,53381259,Sinjar clashes (2017),military conflict,15276,20397,18,69,Several civilians killed,Khanasor|Nineveh  Province|Iraq,2017.0,False
1583,1583,53410202,2014 Oakland riots,civil conflict,14560,2710,29,39,,Oakland  Q17042,2014.0,False
1584,1584,53415419,Gulf of Sidra Offensive (2017),military conflict,11244,16070,20,50,Unknown |caus2| Unknown,Coast  of  the  Gulf  of  Sidra|Libya,2017.0,False
1585,1585,53438631,International Women's Strike,civil conflict,13011,8700,26,20,,,2017.0,False
1586,1586,53450288,East Aleppo offensive (January–April 2017),military conflict,70901,26948,175,101,{{flagicon|Syrian opposition}} 12–24 killed<br>,East  Aleppo  Governorate|Syria,2017.0,False
1587,1587,53505916,Eastern Homs offensive (2017),military conflict,36830,100059,88,64,,Tadmur  District  Q4120562,2017.0,False
1588,1588,53511128,March 2017 Israel–Syria incident,military conflict,8563,40656,13,45,One fighter jet shot down (Syrian claim) |caus2| Unknown,Golan  Heights  Q83210,2017.0,False
1589,1589,53563323,Hama offensive (March–April 2017),military conflict,61493,14593,155,133,"30 civilians killed (pro-government claim) <br>40,000 civilians displaced",Northern  Hama  Governorate|Syria,2017.0,False
1590,1590,53571406,Battle of Tabqa (2017),military conflict,44351,100508,102,86,"7,000+ civilians displaced",Al- Thawrah  District  Q4703291,2017.0,False
1591,1591,53600146,2017–2018 Russian protests,civil conflict,59826,27818,112,312,,,2018.0,False
1592,1592,53612682,2017 Patan riots,civil conflict,5348,9850,9,20,,Patan  district|Gujarat|India,2017.0,False
1593,1593,53619461,2016 Albuquerque riot,civil conflict,5616,1565,12,14,,Albuquerque|New  Mexico,2016.0,False
1594,1594,53621616,2016 Costa Mesa protests,civil conflict,4514,360,11,19,,Costa  Mesa|California|U S,2016.0,False
1595,1595,53622051,Fall of Sangin,military conflict,8395,14376,17,26,None reported,Sangin  Q2457742,2017.0,False
1596,1596,53631205,"University of Puerto Rico strikes, 2017",civil conflict,2754,3066,2,10,,University  of  Puerto  Rico,2017.0,False
1597,1597,53656691,2017 Paraguayan crisis,civil conflict,57022,7714,83,142,,Asunción|Paraguay,2017.0,False
1598,1598,53712223,Kadamay housing project protests,civil conflict,12320,15721,28,32,,Pandi|Bulacan|Philippines,2017.0,False
1599,1599,53720373,Russian–Syrian hospital bombing campaign,military conflict,28026,12577,41,50,,Syria  Q858,2015.0,False
1600,1600,53723291,2017 Serbian protests,civil conflict,13798,15618,29,70,,,2017.0,False
1601,1601,53725862,Battle of al-Yaarubiyah,military conflict,13733,10733,17,49,"3 killed, many wounded {{small|(YPG claim)}} |caus2| 6 killed {{small|(24 and 26 Oct., per [[Syrian Observatory for Human Rights|SOHR]])}} <br/>Heavy {{small|(overall casualties per local reports)}} <br/>5 tanks captured",Al- Yaarubiyah  Q10971503,2013.0,False
1602,1602,53731691,People's Climate March (2017),civil conflict,35652,25578,56,194,,United  States,2017.0,False
1603,1603,53738087,Batwa-Luba clashes,military conflict,9242,15518,13,46,"Hundreds killed, 650,000 displaced",Tanganyika  Province  Q826585,2013.0,False
1604,1604,53756873,Pool War,military conflict,4906,29418,8,19,"115 killed in total <br>13,000 displaced",Pool  Department  Q864647,2017.0,False
1605,1605,53775184,Early insurgency phase of the Syrian Civil War,military conflict,32971,22858,52,114,"'''Civilian casualties <small>(including 1,800–2,154 civilians killed during civil uprising)</small>''':<br />
10,414 –10,669 killed overall <small>(government claim)</small><br>15,200 –16,163 killed overall <small>(opposition claims)</small><br>35,000 wounded overall <br>(see [[#Deaths|Deaths]] below for other estimates on killed)<br>240,000 displaced (including 180,000 [[Syrian refugees|refugees]])",Syria  Q858,2012.0,False
1606,1606,53784438,2017 Bohol clashes,military conflict,11324,25151,15,66,"2 civilians killed, 425–700 individuals evacuated; more than a thousand displaced.",Inabanga  Q405088,2017.0,False
1607,1607,53787586,2017 Albanian opposition protest,civil conflict,16431,10666,24,70,,flag Albania,2017.0,False
1608,1608,53833179,Mother of All Marches,civil conflict,28296,15765,49,121,,flag Venezuela,2017.0,False
1609,1609,53843551,2017 Venezuelan protests,civil conflict,100262,178630,160,351,,flagcountry Venezuela,2017.0,False
1610,1610,53849233,2017 Camp Shaheen attack,military conflict,9532,140375,14,38,+140,Mazar- i- Sharif  Q130469,2017.0,False
1611,1611,53867757,2017 Sukma attack,military conflict,3871,38042,7,24,3–4 killed |caus2| 26 killed,Sukma  district  Q16933590,2017.0,False
1612,1612,53884011,Siege of Goražde,military conflict,5211,6158,7,33,,Goražde  Q504058,1995.0,False
1613,1613,53899276,Battle of Darzab (2017),military conflict,6809,2585,11,23,4 killed,Darzab  Q3694393,2017.0,False
1614,1614,53899661,2017 storming of Macedonian Parliament,civil conflict,6300,11815,7,44,,Skopje|Republic  of  Macedonia Macedonia,2017.0,False
1615,1615,53957460,East Ghouta inter-rebel conflict (April–May 2017),military conflict,20429,57727,40,53,13–30 civilians killed <br>400+ fighters and civilians killed overall,Ghouta  Q1522001,2017.0,False
1616,1616,53967605,2017 Afghanistan–Pakistan border skirmish,military conflict,22712,95801,34,74,"9 civilians killed, 42 wounded (Pakistani claim)<br> 2 civilian killed, 30 wounded (Afghan claim)",Chaman  Q1017644,2017.0,False
1617,1617,54011807,Operation Trent,military conflict,18495,14099,22,84,"4 wounded |caus2| 18–73 killed 
several dozen wounded and captured",Registan  Desert  Q2088454,2001.0,False
1618,1618,54011971,Syrian Desert campaign (May–July 2017),military conflict,61513,37752,141,169,,Syrian  Desert  Q339162,2017.0,False
1619,1619,54012283,Maskanah Plains offensive,military conflict,19265,41191,43,48,156–184 killed <small>(10 May–30 June)</small> |caus2| 32+ killed <small>(by 18 May)</small>,Eastern  Aleppo  Governorate and  southwestern  Raqqa  Governorate|Syria,2017.0,False
1620,1620,54039258,Kunduz Offensive (2017),military conflict,1355,2336,0,10,Unknown |caus2| Unknown,Kunduz  Province  Q186418,2017.0,False
1621,1621,54040152,2011 Kulachi police station attack,military conflict,8662,1235,18,45,10 killed<br> 3 injured <br>Police records were destroyed |caus2| 5 killed,Police  station  Kulachi|Dera  Ismail  Khan|Khyber  Pakhtunkhwa KPK|Pakistan,2011.0,False
1622,1622,54041179,Al-Hasakah Governorate campaign (2012–13),military conflict,40041,6458,69,169,,Al- Hasakah  Governorate  Q233914,2013.0,False
1623,1623,54078575,Western Nineveh offensive (2017),military conflict,40656,51273,72,65,20 soldiers killed |caus2| 507 militants killed,Western  Nineveh  Governorate|Iraq,2017.0,False
1624,1624,54090100,Brak El-Shati airbase raid,military conflict,7104,12212,14,34,Unknown |caus2| 141 killed (including civilians),Brak  al- Shati  Airbase|Wadi  al  Shatii  District,2017.0,False
1625,1625,54107433,Saharanpur violence,civil conflict,5857,9293,10,23,,Saharanpur|Uttar  Pradesh|India,2017.0,False
1626,1626,54111650,"Clashes at the Turkish Ambassador's Residence in Washington, D.C.",civil conflict,22721,4428,32,88,,Sheridan  Circle  Q1816593,2017.0,False
