,n_conflict,id,title,categories,article_lenght,views,refs_count,link_count,death,locations,end_date_clean,ongoing
917,917,38091864,Second Battle of Menaka,military conflict,11107,531,15,25,13 killed<br>40 wounded<br>15 captured<br>1 technical destroyed |caus2| 23 killed<br>26 wounded<br>6 technicals destroyed,Ménaka  Q855986,2012.0,False
918,918,38128107,Battle of Aguelhok,military conflict,12609,6668,23,35,128–160 soldiers killed <br>82–97 executed |caus2| dozens killed<br>40 vehicles destroyed <small>(Malian Army claim)</small>,Aguelhok  Q357768,2012.0,False
919,919,38139843,Battle of Tessalit,military conflict,11662,5513,13,45,32-49 killed<br>20+ wounded<br>62-71 captured<br>21 vehicles destroyed<br>6 vehicles captured<br>2 [[BRDM-2]] captured<br>1 [[BRDM-2]] destroyed |caus2| 7-17 fighters killed<br>6-8 wounded<br>7 captured<br>1 vehicle destroyed,Tessalit  Q1025926,2012.0,False
920,920,38149325,Belfast City Hall flag protests,civil conflict,54790,48560,98,189,157 police officers injured |caus2| 560 charged,Northern  Ireland,2013.0,False
921,921,38183669,Battle of Ifoghas,military conflict,87334,9274,204,44,{{flagicon|France}} <br>3 killed<br>120 wounded<br> {{flagdeco|Chad}} <br>30 killed<br>unknown number wounded |caus2| 200–300 killed<br>50 captured,Tessalit  Q1025926,2013.0,False
922,922,38195799,"People's Uprising rally, 2013",civil conflict,14721,6153,22,48,,Kuala  Lumpur|Malaysia,2013.0,False
923,923,38205389,Operation Serval,"military conflict, military conflict",71830,280842,128,327,,Mali  Q912,2014.0,False
924,924,38208500,Bulo Marer hostage rescue attempt,military conflict,11514,64821,17,53,8 civilians killed,Bulo  Marer  Q3007041,2013.0,False
925,925,38208970,2013 Baku protests,civil conflict,2431,7324,3,15,,Baku|Azerbaijan,2013.0,False
926,926,38209630,Battle of Konna,military conflict,38093,16660,100,49,15 civilians dead<br>'''Total:''' 149 killed overall,Konna  Q1764720,2013.0,False
927,927,38238175,2013 India–Pakistan border skirmishes,military conflict,47083,75497,87,119,9 soldiers and 1 civilian killed |caus2| 9 soldiers and 4–14 civilians killed,Line  of  Control  Q1366583,2013.0,False
928,928,38238383,Long March (Pakistan),civil conflict,18477,14797,16,75,,Lahore to  Islamabad|Pakistan,2013.0,False
929,929,38338900,Battle of Darayya (November 2012–February 2013),military conflict,14876,10788,27,37,"1,000+ combatants and civilians killed",Darayya  Q1033066,2013.0,False
930,930,38345827,Second Battle of Gao,military conflict,12567,3861,26,20,2 wounded |caus2| 25 killed,Gao  Q188904,2013.0,False
931,931,38348699,Battle of Tinzaouaten,military conflict,3944,2981,10,16,1 killed<br>10 captured<br>37 defected |caus2| 1 killed,Tinzaouaten  Q2312553|Ségou  Q333476,2012.0,False
932,932,38393113,Battle of Tezirzait,military conflict,817,544,0,11,"26 killed,<br>4 vehicles<br>1 MiG helicopter |caus2| 7 killed",Tezirzaït  Q7708624,2008.0,False
933,933,38396489,1999 Shia uprising in Iraq,military conflict,14444,41920,20,49,200+ dead,Iraq  Q796,1999.0,False
934,934,38415011,Battle of Harem,military conflict,8316,15486,11,26,"78 killed, 230+ captured |caus2| 43 killed",Harem  Q771907,2012.0,False
935,935,38461094,2013 Shahbag protests,civil conflict,76450,62052,155,174,,Bangladesh began  at  Shahbagh  Square|Dhaka,2013.0,False
936,936,38554050,2013 Lahad Datu standoff,military conflict,126942,326317,193,346,"{{plainlist |
* '''Civilian casualties'''
* 6 killed
* 1 wounded
* 6 escaped|ref| name=""escaped"" group = ""note""|Escaped from the intruders when they tried to take civilian as a hostage.|</ref>|
* 564 arrested|ref| name=""illegals"" group = ""note""|Majority arrested were [[Illegal immigrants in Malaysia|illegal immigrants]] who gave help to the intruders.|</ref>|}} * 564 arrested",Tanduo|Lahad  Datu  District Lahad  Datu|Semporna  District Semporna|Kunak  District Kunak and  Tawau  District Tawau in  eastern  Sabah,2013.0,False
937,937,38594310,2013 Bulgarian protests against the first Borisov cabinet,civil conflict,95435,11177,166,202,,Bulgaria  main br Austria|France|Germany|Greece|United  Kingdom|Spain Bulgarian  diaspora,2013.0,False
938,938,38601514,Battle of Safira,military conflict,7198,25374,11,16,200+ killed |caus2| 7+ killed,Al- Safira  Q575774,2013.0,False
939,939,38638582,2012–13 Iraqi protests,civil conflict,41184,29916,64,176,,Iraq,2013.0,False
940,940,38640127,Crumlin-Drimnagh feud,civil conflict,14446,50252,23,34,,South  inner  city  Dublin|Ireland,2000.0,False
941,941,38661589,Battle of Tamassi,military conflict,3546,2516,0,12,10 killed<br>24 injured |caus2| 33–208 killed<br>~70 injured<br>62 captured,Tamassi|Chad,2010.0,False
942,942,38669966,Damascus offensive (2013),military conflict,16410,49545,30,54,735+ fighters killed |caus2| 440+ soldiers killed,Damascus  Q3766,2013.0,False
943,943,38680726,Battle of Biltine,military conflict,3132,260,4,19,50 killed |caus2| ~100 killed,Biltine  Q1809024,2006.0,False
944,944,38688394,Operation Panther (2013),military conflict,13293,5379,13,30,,Adrar  des  Ifoghas  Q366665,2013.0,False
945,945,38699467,Battle of Iminenas,military conflict,8109,3553,16,24,2 inured |caus2| 52 killed,Gao  Q188904,2013.0,False
946,946,38699565,Battle of Khalil,military conflict,6812,4815,16,23,unknown,ill In  Khalil fr|Mali,2013.0,False
947,947,38705200,Third Battle of Gao,military conflict,5536,3280,10,35,4 wounded |caus2| 18 killed<br>20 captured,Gao  Q188904,2013.0,False
948,948,38705507,Fourth Battle of Gao,military conflict,6208,3626,4,22,,Gao  Q188904,2013.0,False
949,949,38712172,Battle of Raqqa (March 2013),military conflict,20969,30302,35,66,More than 100 civilians killed from 4–5 March ([[Syrian Observatory for Human Rights]] estimate) <br>39 killed in air raids on 6 March.,Raqqa  Q283368,2013.0,False
950,950,38733656,Battle of Tin Keraten,military conflict,3805,3650,6,19,"{{Flagicon|France}} 1KIA {{Flagicon|Mali}} 1KIA, 4 wounded |caus2| 10 KIA",Tin  Keraten|Gao  Region|Mali,2013.0,False
951,951,38738657,Akashat ambush,military conflict,7617,30691,13,27,,near  Akashat|Al  Anbar  Governorate Anbar  Province|Iraq,2013.0,False
952,952,38797068,2013 Armenian protests,civil conflict,82237,11344,181,276,,Armenia Yerevan|Gyumri|Vanadzor|and  almost  every  major  cities  and  towns  br  Armenian  diaspora Los  Angeles|New  York  City|Paris|Brussels,2013.0,False
953,953,38855482,2013 Anti–Sri Lanka protests,civil conflict,12737,7307,22,60,"{{unbulleted list
 | '''Arrests:''' 500+|ref|{{cite web|url=http://www.ndtv.com/article/india/hundreds-of-students-arrested-in-chennai-for-anti-lanka-protests-343783 |title=Hundreds of students arrested in Chennai for anti-Lanka protests |publisher=NDTV.com |date=2013-03-18 |accessdate=2013-03-26}}|</ref>|
 | '''Injuries:''' 
 | '''Deaths:''' 2|ref|{{cite web|url=http://indiatoday.intoday.in/story/sri-lanka-issue-protests-in-tamil-nadu-claim-another-life/1/259053.html |title=Sri Lanka issue: Protests in Tamil Nadu claim another life : South, News - India Today |publisher=Indiatoday.intoday.in |date=2013-03-22 |accessdate=2013-03-26}}|</ref>|}}",Mainly  in  Tamil  Nadu|Worldwide,2013.0,False
954,954,38919148,Battle of Timbuktu,military conflict,5144,6938,12,12,"{{Flagicon|Mali}} 1 killed, 8 wounded |caus2| 5-11 killed",Timbuktu  Q9427,2013.0,False
955,955,38919286,Fifth Battle of Gao,military conflict,3677,3795,11,13,4 civilians killed,Gao  Q188904,2013.0,False
956,956,38948186,Battle of Tigharghar,military conflict,1540,4220,3,11,1 soldier killed<br>1 injured |caus2| 6 killed<br>5 captured,Adrar  des  Ifoghas  Q366665,2013.0,False
957,957,38958762,2013 Daraa offensive,military conflict,12963,18257,26,30,40 killed |caus2| 10 killed,Daraa  Governorate  Q1689560,2013.0,False
958,958,39032331,Battle of In Arab,military conflict,3173,6225,2,24,7-9 killed<br>8 injured |caus2| 17 killed<br>1 captured<br>4 vehicles destroyed,between  Anefif and  Bourem|Mali,2013.0,False
959,959,39069457,Battle of Djebok,military conflict,3871,4075,6,12,none |caus2| 15-40 killed<br>8 pick-up trucks destroyed<br>1 motorcycle destroyed,Djebock  Q5285264,2013.0,False
960,960,39119926,Siege of Wadi Deif (2012–13),military conflict,35142,930,68,31,44 civilians killed,Maarrat  al- Nu man  Q728226,2013.0,False
961,961,39153361,Battle of Deynile,military conflict,3480,3322,3,14,,Deynile  Neighborhood  of  Mogadishu|Somalia,2011.0,False
962,962,39177240,Al-Qusayr offensive,military conflict,56136,35362,127,62,740–809 killed |caus2| 330 killed (140 Hezbollah) <br>12 tanks destroyed,Al- Qusayr  Q195410,2013.0,False
963,963,39178135,Battle of Jdaidet al-Fadl,military conflict,8880,15634,10,22,100–300 civilians killed,Rif  Dimashq  Governorate  Q232399,2013.0,False
964,964,39191530,Battle of Niafunké,military conflict,2166,956,2,10,2 civilians killed,Niafunké  Q3100146,2012.0,False
965,965,39240723,Idlib Governorate clashes (June 2012–April 2013),military conflict,54598,14052,117,86,"9,000 overall killed",Idlib  Governorate  Q233218,2013.0,False
966,966,39249586,2013 Eritrean Army mutiny,military conflict,9109,11103,12,58,,Asmara  Q3642,2013.0,False
967,967,39271670,2013 Daulat Beg Oldi incident,military conflict,11539,14120,14,40,None |caus2| None,Raki  Nala|China- India  LAC|Ladakh Aksai  Chin,2013.0,False
968,968,39303060,Battle of Hamakouladji,military conflict,2832,3203,4,12,"2 dead, 4-8 wounded |caus2| 5 dead",near  Gao|Mali,2013.0,False
969,969,39317288,Iran–Israel proxy conflict,military conflict,105655,248228,213,285,,Middle  East  Q7204,2005.0,False
970,970,39342507,Malaysia's Post General Election rally 2013,civil conflict,5380,6856,5,47,0 |caus2| 0,Every  state  in  Malaysia and  federal  territory  of  Kuala  Lumpur except  Sabah and  Sarawak,2013.0,False
971,971,39353154,Lebanon–Syria border clashes,military conflict,21061,4248,43,64,,Lebanon Syria  border  Q3089110,2017.0,False
972,972,39365323,2013 Shapla Square protests,civil conflict,35182,8041,54,162,,Dhaka,2013.0,False
973,973,39402185,Siege of Menagh Air Base,military conflict,22275,70828,42,107,300 killed |caus2| 94–100 killed,Menagh  Air  Base  Q6816404,2013.0,False
974,974,39415364,2013 Israeli protests,civil conflict,4431,1837,5,11,,Israel,2013.0,False
975,975,39420309,2013 Hama offensive,military conflict,12301,17370,27,27,,Hama  Governorate  Q232355,2013.0,False
976,976,39456236,Battle of al-Qusayr (2013),military conflict,71866,46342,158,58,47 civilians killed and 500 wounded,Al- Qusayr  Q195410,2013.0,False
977,977,39457528,"Rise up, Ukraine!",civil conflict,11579,12595,15,65,5+,Kiev|Ukraine,2013.0,False
978,978,39461535,May 2013 Stockholm riots,civil conflict,22496,2870,38,107,7+ police officers injured,Husby|Stockholm Husby|Stockholm|Sweden,2013.0,False
979,979,39508041,Operation al-Shabah,military conflict,25255,24152,45,55,3 Syrian civilians killed<br />6 Iraqi civilians killed<br />4 Iraqi civilians kidnapped <br> 6 Iraqi civilians injured,Al  Anbar  Governorate  Q187334,2013.0,False
980,980,39540142,Gezi Park protests,civil conflict,200699,271337,435,743,+11,90  locations  in  Turkey  including  Istanbul|Ankara|İzmir|Hatay  Province Hatay|Balıkesir|Bursa|Kahramanmaraş|Adana|Mersin|Kayseri|Konya|Eskişehir|Antalya|Isparta|Denizli|Muğla|Trabzon|Edirne|Erzurum|Malatya|Samsun br  Dozens  of  cities  List  of  solidarity  rallies  with  the  2013  protests  in  Turkey within  the  Turkish  Diaspora,2013.0,False
981,981,39542481,Terrorist incidents in Pakistan in 2015,military conflict,36059,58582,126,36,"'''77 Soldiers killed'''
* <small>12 killed in Jan</small> * <small>4 killed in Feb</small> * <small>2 killed in Mar</small> * <small>7 killed in June</small> * <small>4 killed in July</small> * <small>6 killed in Aug</small> * <small>32 killed in Sep</small> ----
'''32 Cops killed'''
* <small>7 killed in Jan</small> * <small>4 killed in Feb</small> * <small>1 killed in Mar </small> *<small>1 killed in Apr </small> * <small>5 killed in May</small> * <small>9 killed in Jun</small> * <small>1 killed in July</small> * <small>4 killed in Aug</small> ----
'''287 Civilians killed''' 
* <small>63 killed in Jan</small> * <small>33 killed in Feb</small> * <small>21 killed in Mar </small> * <small>25 killed in Apr</small> * <small>74 killed in May</small> * <small>13 killed in Jun</small> * <small>11 killed in July</small> * <small>24 killed in Aug</small> * <small>23 killed in Sep</small> |caus2| '''979 killed'''
* <small>132 killed in Jan</small> * <small>50 killed Feb</small> * <small>80 killed in Mar</small> * <small>148 killed in Apr</small> * <small>113 killed in May </small> * <small>148 killed in Jun</small> * <small>64 killed in July</small> * <small>201 killed in Aug</small> * <small>59 killed in  Sep</small>",Pakistan  Q843,2015.0,False
982,982,39543021,2013–14 Bulgarian protests against the Oresharski cabinet,civil conflict,256709,24027,378,418,,Bulgaria|primarily  Sofia,2014.0,False
983,983,39675267,2013 protests in Brazil,civil conflict,53280,56711,96,205,,Over  100  Brazilian  cities  and  cities  with  Brazilian  diasporas  around  the  globe,2013.0,False
984,984,39688531,Bougainville Civil War,military conflict,33132,153783,10,79,"Approx. 15,000 to 20,000 Bougainvilleans dead",Bougainville  Q18826,1998.0,False
985,985,39689467,2013 Benghazi conflict,military conflict,9400,10098,12,24,Property damage,Benghazi  Q40816,2013.0,False
986,986,39696496,2010 Rinkeby riots,civil conflict,7632,16950,13,40,,Rinkeby|Stockholm|Sweden,2010.0,False
987,987,39750126,Civil uprising phase of the Syrian Civil War,civil conflict,36058,218424,66,84,,Syria  Q858,2011.0,False
988,988,39764902,2013 Sidon clash,military conflict,12430,9657,21,28,2 civilians killed<br>50 people killed overall,Sidon  Q163490,2013.0,False
989,989,39831254,Catalan Way,civil conflict,33305,30928,48,356,,Catalonia,2013.0,False
990,990,39849896,Rape of Iryna Krashkova,civil conflict,10137,8930,19,61,,Vradiyivka|Ukraine,2013.0,False
991,991,39883899,Post-coup unrest in Egypt (2013–2014),civil conflict,100333,37734,210,243,"'''Total:''' Killed ≈3,143 in various acts of political violence.",flag Egypt,2014.0,False
992,992,39885899,Chechen–Russian conflict,military conflict,21537,563926,14,112,,North  Caucasus  Q37736,2017.0,False
993,993,39900327,2013 Republican Guard headquarters clashes,military conflict,11504,9916,19,54,51 protesters killed |caus2| 3 military and security personnel killed,Republican  Guard  Egypt Republican  Guard  Headquarters br Heliopolis  Cairo  suburb Heliopolis|Cairo|Egypt,2013.0,False
994,994,40002880,Jordanian–Syrian border incidents during the Syrian Civil War,military conflict,15145,24064,28,41,"~100 killed, hundreds arrested",Jordan Syria  border  Q542085,2017.0,False
995,995,40010186,Syrian Kurdish–Islamist conflict (2013–present),military conflict,65453,253031,143,186,Unknown,Northern  Syria,2013.0,False
996,996,40034474,2013 Trappes riots,civil conflict,5206,11537,11,31,,Trappes|Île- de- France|France,2013.0,False
997,997,40035227,2013 Colombian clashes,military conflict,8845,6933,9,23,19 killed<br>3 wounded |caus2| 6 killed<br>12 captured,El  Doncello|El  Mordisco|Colombia,2013.0,False
998,998,40150398,First Sahrawi Intifada,civil conflict,9737,7863,1,46,"Hundreds arrested, some wounded",Western  Sahara|south  of  Morocco,2000.0,False
999,999,40162660,2013 Latakia offensive,military conflict,27073,35162,43,66,190–205 civilians killed,Latakia  Governorate  Q233236,2013.0,False
1000,1000,40201407,Bahrain Tamarod,civil conflict,73874,6973,99,234,,Bahrain,2013.0,False
1001,1001,40203594,Kishtwar clashes,civil conflict,11595,6540,22,21,2 killed |caus2| 1 killed,Kishtwar,2013.0,False
1002,1002,40358890,Million People March,civil conflict,19029,35530,26,110,,Rizal  Park  Q2306339,2013.0,False
1003,1003,40475853,2013 Muzaffarnagar riots,civil conflict,48664,310720,81,129,,Muzaffarnagar  district Muzaffarnagar|Uttar  Pradesh|India,2013.0,False
1004,1004,40477827,August 2013 Sardasht clash,military conflict,2773,3740,2,16,'''Total: 9 killed''',Sardasht  Q862516,2013.0,False
1005,1005,40484303,Zamboanga City crisis,military conflict,52131,160344,82,191,"{{plainlist|
* '''Civilians killed:''' 12|ref| name=""dawnraid""|
* '''Civilians wounded:''' 70|ref| name=""dawnraid""|}} * '''Civilians wounded:''' 70",Zamboanga  City  Q1629,2013.0,False
1006,1006,40496099,2013 Romanian protests against the Roșia Montană Project,civil conflict,69406,19995,114,208,"{{unbulleted list
| '''Arrests:''' 118|ref|{{cite news |title=""INDIGNAȚI-VĂ!"" Peste 20.000 de persoane au protestat în București împotriva proiectului de la Roșia Montană, dar și împotriva clasei politice. Un bărbat a fost arestat |author1=Alexandra Pele |author2=Corina Vârlan |url=http://www.gandul.info/stiri/indignati-va-peste-20-000-de-persoane-au-protestat-in-bucuresti-impotriva-proiectului-de-la-rosia-montana-dar-si-impotriva-clasei-politice-un-barbat-a-fost-arestat-11373705 |newspaper=Gândul |date=22 September 2013 |accessdate=30 September 2013}}|</ref>|ref|{{cite news |title=62 de persoane au fost amendate la protestul față de proiectul minier ""Roșia Montană"" de duminică după ce au blocat circulația |url=http://adevarul.ro/news/eveniment/protest-rosia-montana-1_5289f12fc7b855ff560bd0bf/index.html |newspaper=Adevărul |author =Mihai Stoica |date=18 November 2013}}|</ref>|
| '''Injuries:''' 2|ref|{{cite news |title=Miting ANTI-ROȘIA MONTANĂ. O femeie a leșinat în timpul protestului de aseară |url=http://www.evz.ro/detalii/stiri/miting-impotriva-exploatarii-de-la-rosia-montana-manifestantii-vor-marsalui-pe-traseul-pi-1064227.html |newspaper=Evenimentul Zilei |author1=Alexandra Ciliac |author2=Sorin Breazu |author3=Cristina Botezatu |date=28 October 2013}}|</ref>|}}","plainlist 50  cities  across  Romania
 30  cities  in  Romanian  diaspora",2014.0,False
1007,1007,40520631,Iranian involvement in the Syrian Civil War,military conflict,54540,179967,101,171,Unknown,Syria  Q858,2013.0,False
1008,1008,40628065,Operation Marne Courageous,military conflict,2288,870,3,12,None reported,Baghdad  Q1530,2007.0,False
1009,1009,40775529,Aleppo offensive (October–December 2013),military conflict,39226,36954,80,76,97+ civilians killed,Aleppo  Governorate  Q214064,2013.0,False
1010,1010,40777909,2013 Libyan coup d'état attempt,military conflict,21437,16697,24,55,,Corinthia  Hotel  Tripoli  Q3648096,2013.0,False
1011,1011,40780074,Allied Democratic Forces insurgency,military conflict,31759,66237,57,111,"3,353+ people killed <small>(including civilians, soldiers and rebels)</small> <br>150,000+ displaced",Uganda  Q1036,1996.0,False
1012,1012,40784785,2013 Biryulyovo riots,civil conflict,3841,12261,7,21,,Biryulyovo  Zapadnoye  District  Q1963002,2013.0,False
1013,1013,40796057,Action of 7 September 2009,military conflict,5439,5292,7,41,None |caus2| 1 killed<br />4 captured<br/>1 skiff disabled and captured,south  of  Mukalla,2009.0,False
1014,1014,40829982,Rif Dimashq Governorate campaign,military conflict,11827,146204,6,92,,Rif  Dimashq  Governorate  Q232399,2018.0,False
1015,1015,40843060,Siege of Opochka,military conflict,2161,2067,1,22,"About 5,500 {{citation needed|date|=|October 2013}} |caus2| Unknown {{citation needed|date|=|October 2013}}",Opochka  Q145906,2013.0,False
1016,1016,40863726,Battle of Gaza (2007),military conflict,54342,115298,76,134,120 combatants<br>39 civilians <br>2 UN personnel,Gaza  Strip  Q39760,2007.0,False
1017,1017,40916420,Rif Dimashq offensive (September–November 2013),military conflict,33813,20623,75,52,"1,000 rebels killed (Army claim) |caus2| 115+ soldiers killed",Rif  Dimashq  Governorate  Q232399,2013.0,False
1018,1018,40946764,2013 Singapore cyberattacks,civil conflict,12055,28868,20,49,,,2013.0,False
1019,1019,40952431,Rif Dimashq offensive (March–August 2013),military conflict,44953,25205,81,55,"2,125+ fighters killed |caus2| 1,150+ soldiers killed",Rif  Dimashq  Governorate  Q232399,2013.0,False
1020,1020,40956653,Battle of Sadad,military conflict,10950,21941,17,27,"46 civilians killed, 30 wounded, 10 missing",Sadad  Q3461076,2013.0,False
1021,1021,41008559,Operation Lyari,military conflict,15158,48030,14,112,,Lyari  Q15243177,2013.0,False
1022,1022,41107894,Battle of Qalamoun (2013–14),military conflict,83312,2648,201,61,"'''First phase:'''<br>Unknown<br>'''Second phase:'''<br>180 killed (47 Hezbollah fighters; Army claim) <br>1,800 killed and injured (140 Hezbollah fighters); (opposition claim)<br> |caus2| '''First phase:'''<br>100 killed and captured (An-Nabk battle; Army claim) <br>'''Second phase:'''<br>1,479 killed, including at least 13 commanders (Army claim)<br>Low hundreds of losses (opposition claim)",Qalamoun  Mountains  Q7265930,2014.0,False
1023,1023,41182450,2013–2014 Thai political crisis,civil conflict,186218,54328,281,180,+28,Thailand  Q869,2014.0,False
1024,1024,41288746,Operation Una,military conflict,31389,17608,0,152,"54 Serb civilians killed, 39 wounded and 6 captured<br>2 [[UNCRO]] peacekeepers killed in the VRS shelling of Dvor",Bosnia  and  Herzegovina  Q225,1995.0,False
1025,1025,41299240,Inter-rebel conflict during the Syrian Civil War,military conflict,138290,172448,299,316,,Syria  Q858,2014.0,False
1026,1026,41306986,2013 Little India riot,civil conflict,22415,155104,39,40,,Little  India  Q2392844,2013.0,False
1027,1027,41335178,Battle of Araouane,military conflict,3230,5024,3,10,"{{Flagicon|France}} None |caus2| 19 KIA, 8 captured",Araouane  Q626121,2013.0,False
1028,1028,41350169,2013 Italian social protests,civil conflict,23526,9578,44,98,'''Injured''': Dozens <br>'''Arrested''': 17 |caus2| '''Injured''': 14 (police),Italy several  locations,2013.0,False
1029,1029,41366302,2013 police revolts in Argentina,civil conflict,8199,3977,11,33,+ 18 deaths |caus2| + 400 injuries,flag Argentina,2013.0,False
1030,1030,41382446,South Sudanese Civil War,military conflict,152497,844622,319,351,Unknown,South  Sudan  Q958,2013.0,False
1031,1031,41477888,Operation Allied Protector,military conflict,7749,4320,7,45,,Gulf  of  Aden  Q41837,2009.0,False
1032,1032,41504323,December 2013 Kinshasa attacks,military conflict,5651,7948,4,28,"103 killed, 100 arrested |caus2| One soldier killed, one UN civilian wounded",Kinshasa  Q3838,2013.0,False
1033,1033,41544708,2013–14 Cambodian protests,civil conflict,24153,26277,47,100,4 deaths <br> 27 injured |caus2| 8 injured,,2014.0,False
1034,1034,41544833,2012–14 Romanian protests against shale gas,civil conflict,76202,14766,131,219,"{{unbulleted list
| '''Arrests:''' 53
| '''Injuries:''' 17}} |caus2| {{unbulleted list
| '''Injuries:''' 1|ref|{{cite news |url=http://www1.agerpres.ro/social/2013/12/02/vaslui-jandarm-detasat-la-protestele-din-pungesti-dus-cu-ambulanta-la-spitalul-judetean-de-urgenta-09-16-50 |title=Vaslui: Jandarm detașat la protestele din Pungești dus cu ambulanța la Spitalul Județean de Urgență |newspaper=Agerpres |date=2 December 2013}}|</ref>|}}",Dozens  of  cities  in  Romania and  Romanian  diaspora,2014.0,False
1035,1035,41547324,Anbar campaign (2013–14),military conflict,51607,104854,111,137,"1,168 civilians killed, 480,000 [[Internally Displaced Persons|IDPs]] ([[UNHCR]] estimate)",Al  Anbar  Governorate  Q187334,2014.0,False
1036,1036,41631998,The Day We Fight Back,civil conflict,41515,13494,79,179,,Online  plus  physical  protests  in  various  locals,2014.0,False
1037,1037,41742029,Stop Watching Us,civil conflict,11558,18119,19,55,,Washington|DC|Cologne|Germany,2013.0,False
1038,1038,41749867,2014 Euromaidan regional state administration occupations,civil conflict,91289,17892,219,188,,Ukraine,2014.0,False
1039,1039,41807723,Operation Darkhorse,"military conflict, operational plan",10290,27631,8,53,'''Civilians injured:''' 8,Maguindanao  Q13845,2014.0,False
1040,1040,41872505,2014 unrest in Bosnia and Herzegovina,civil conflict,68543,37606,103,216,,Bosnia  and  Herzegovina mostly  in  the  Federation  of  Bosnia  and  Herzegovina,2014.0,False
1041,1041,41874963,2014 student protest in Kosovo,civil conflict,19355,4321,11,40,48 arrested and 165 injured 13 wounded |caus2| 33–36 injured 6 wounded,Pristina Prishtina|flagu Kosovo,2014.0,False
1042,1042,41941440,2014 Libyan coup d'état attempts,military conflict,5003,15841,6,20,,Tripoli  Q3579,2014.0,False
1043,1043,41983344,2013–14 Tunisian political crisis,civil conflict,49754,18638,99,162,,flagu Tunisia,2014.0,False
1044,1044,42004598,Daraa offensive (February–May 2014),military conflict,34993,21700,78,50,,Daraa  Governorate  Q1689560,2014.0,False
1045,1045,42009759,San Francisco tech bus protests,civil conflict,29907,7260,35,88,,San  Francisco|California San  Francisco|Oakland|California United  States  of  America U S,2016.0,False
1046,1046,42085878,Russian military intervention in Ukraine (2014–present),military conflict,317223,1290459,590,714,"Over 8,000 killed overall <br>(including 304 foreign civilians)",Crimean  Peninsula  Q7835|Donetsk  Oblast  Q2012050|Luhansk  Oblast  Q171965|Kherson  Oblast  Q163271|Sea  of  Azov  Q35000|Rostov  Oblast  Q3573,2014.0,False
1047,1047,42098138,2014 pro-Russian unrest in Ukraine,civil conflict,262025,505110,493,732,"6,254 killed overall in the Donbass war only (including 304 foreign civilians) ----
1,177,748 Ukrainians internally displaced and 763,632 fled abroad (mostly to Russia) <br>
For more information see [[Casualties of the Ukrainian crisis]]",Eastern  Ukraine  Q181386|Crimean  Peninsula  Q7835|Southern  Ukraine  Q2641546,2014.0,False
1048,1048,42158128,Battle of Beverwijk,civil conflict,12766,31146,4,42,+1,Beverwijk  Q33424724,1997.0,False
1049,1049,42199148,Internal conflict in Azawad,military conflict,8369,6222,0,39,"19 killed, 60 wounded, 40 captured (2012)<br>17 killed, 20 wounded (2013)<br>1 killed, 1 wounded (2014)
----
~10 killed |caus2| ~100 killed, 30 captured",Azawad  Q43937,2012.0,False
1050,1050,42216490,2014 anti-war protests in Russia,civil conflict,17671,34535,24,103,,Moscow Saint  Petersburg|Russia,2014.0,False
1051,1051,42228673,Annexation of Crimea by the Russian Federation,military conflict,225159,2400168,419,710,"3 civilian deaths (2 pro-Russian and 1 pro-Ukrainian) {{Better source|reason|=|The articles on the protests do not state whether those who died were pro-Russian or pro-Ukrainian, only that the 2 people died in the clashes between the pro-Russian and pro-Ukrainian protestors.|date|=|September 2017}}",Crimean  Peninsula  Q7835,2014.0,False
1052,1052,42232847,Battle of Goumakoura,military conflict,3744,531,4,12,1 killed<br>3-6 wounded<br><small>(according to Mali)</small><br>30 killed<br>2 tanks destroyed<br>6 vehicles destroyed<br><small>(according to the MNLA)</small> |caus2| 4 killed<br>3 wounded<br><small>(according to the MNLA)</small><br>7+ killed<br>20+ wounded<br><small>(according to Mali)</small>,near  Segou|Mali,2012.0,False
1053,1053,42239071,2014 Simferopol incident,military conflict,23505,24409,26,104,+2,Simferopol  Q19566,2014.0,False
1054,1054,42246063,Sunflower Student Movement,civil conflict,66234,128526,129,147,,Legislative  Yuan|Taiwan Zhongzheng  District|Taipei Taipei  City|Taiwan,2014.0,False
1055,1055,42252034,Battle for Vozuća,military conflict,5754,20104,7,30,129 killed |caus2| Unknown killed {{-}} 60 captured,Vozuća  Q3129204,1995.0,False
1056,1056,42274857,2014 Latakia offensive,military conflict,81514,52136,174,102,11 civilians killed,Kesab  Q1026301,2014.0,False
1057,1057,42281657,Battle of Hosn,military conflict,5716,22744,6,25,Several killed |caus2| 40 –93 killed (Army claim)<br>12 killed (opposition claim),Al- Husn|Syria  Q15178835,2014.0,False
1058,1058,42342404,2014 Idlib offensive,military conflict,16912,19711,33,38,36–60+ rebels killed |caus2| 64+ Syrian soldiers killed,Idlib  Governorate  Q233218,2014.0,False
1059,1059,42364140,Battle of Markada,military conflict,5079,29632,8,21,120 killed,Markada  Q12242186,2014.0,False
1060,1060,42365990,Battle of Murak,military conflict,18716,11601,44,28,,Murak  Q12246176,2014.0,False
1061,1061,42400123,2013 railroad strike in South Korea,civil conflict,2120,947,0,26,,South  Korea,2013.0,False
